MovieID,UserID,Rating
3655,4619,3.0
1500,2973,4.0
3654,1527,4.0
1129,1531,3.0
1672,527,3.0
1219,2554,4.0
1210,5997,4.0
2916,5438,4.0
2412,1927,3.0
2997,351,4.0
2571,5999,4.0
3489,5412,4.0
10,3330,4.0
2105,5283,3.0
1222,4754,4.0
2746,469,4.0
2541,3297,3.0
1721,3724,4.0
504,5390,3.0
3793,4458,4.0
2901,5361,4.0
3898,4287,2.0
1339,4788,3.0
3120,3651,4.0
1200,5092,5.0
1225,5304,4.0
1197,1945,4.0
3418,1373,4.0
1263,3162,4.0
1299,3832,4.0
2836,4505,3.0
2268,3401,5.0
2716,3769,4.0
65,4377,2.0
2752,1372,3.0
39,331,3.0
1704,2030,4.0
1461,2784,3.0
3869,3419,4.0
2965,1033,3.0
1357,125,4.0
1253,979,4.0
1231,2058,4.0
293,1836,4.0
858,1294,5.0
3717,1048,4.0
2076,3394,4.0
2941,5149,3.0
3608,2241,4.0
1253,2594,4.0
3638,257,3.0
497,1945,4.0
3527,3363,4.0
337,5103,4.0
3269,2486,3.0
2318,1972,4.0
904,1035,5.0
3423,219,3.0
3717,3552,3.0
62,195,4.0
1046,932,4.0
1294,2551,4.0
3082,1268,4.0
303,24,3.0
3671,5283,4.0
3354,1356,3.0
7,156,3.0
3156,5862,3.0
3251,511,3.0
2501,4966,5.0
1032,5854,4.0
373,4104,3.0
588,3354,4.0
1248,5088,4.0
353,525,4.0
272,2437,4.0
367,1110,3.0
491,1092,3.0
2000,5743,5.0
1422,4616,3.0
1748,5564,3.0
1500,6020,3.0
2763,3932,3.0
2565,6031,4.0
3168,4454,3.0
917,2892,3.0
1230,5662,5.0
259,5819,2.0
1617,2950,4.0
1833,4166,3.0
1617,4452,4.0
3802,655,3.0
2023,2159,3.0
1834,1454,4.0
3527,3620,5.0
289,5382,3.0
2371,2147,4.0
2396,415,4.0
1196,2587,4.0
923,6005,4.0
1597,2555,3.0
1979,2956,3.0
1527,5548,4.0
3200,1367,4.0
2605,3394,3.0
1259,5705,4.0
2431,4554,2.0
125,3794,4.0
1186,1288,3.0
3882,1852,3.0
2723,5257,3.0
3017,5536,3.0
2385,291,3.0
1073,3032,4.0
2125,3125,4.0
1079,5555,5.0
2427,3594,4.0
170,2053,4.0
3114,976,4.0
913,3907,4.0
1408,205,4.0
3468,1869,4.0
1274,3300,5.0
1302,702,3.0
3420,717,4.0
1457,5140,3.0
2716,2424,5.0
1007,1435,3.0
934,1741,4.0
1991,4454,3.0
590,5706,4.0
628,5314,3.0
20,4762,3.0
3764,5199,4.0
3255,4501,3.0
2232,4454,3.0
1214,2287,4.0
294,1956,3.0
2145,5123,3.0
2406,1223,4.0
1377,337,3.0
292,5208,3.0
3793,5029,3.0
515,4052,4.0
66,2679,2.0
2369,5455,3.0
2450,5100,4.0
2752,2493,3.0
788,5472,4.0
1265,3965,5.0
2656,1978,2.0
2324,1613,5.0
32,3208,4.0
1732,5941,4.0
550,1077,4.0
1196,2417,4.0
1066,5545,3.0
2291,3165,3.0
1674,4968,4.0
3157,3663,4.0
1805,1360,3.0
1198,3259,4.0
1377,3519,3.0
1274,4328,3.0
480,325,4.0
1032,4804,4.0
1060,2519,3.0
1644,3960,2.0
2135,1931,4.0
3911,377,3.0
316,3011,3.0
349,4101,4.0
316,5779,4.0
3730,977,5.0
3608,4606,3.0
3809,4809,4.0
2069,3810,4.0
3264,1345,3.0
3157,3780,3.0
1344,3210,4.0
799,5737,4.0
2693,1894,4.0
515,997,4.0
435,195,3.0
3704,2185,2.0
846,4851,4.0
1339,2986,3.0
2321,3820,3.0
3020,67,3.0
1748,3377,3.0
110,5539,5.0
1207,4306,5.0
1976,3799,2.0
3408,1675,5.0
3418,4183,4.0
1127,2181,4.0
100,3519,3.0
153,5728,3.0
858,3235,5.0
2804,3138,5.0
2403,3145,4.0
21,195,3.0
1777,791,3.0
2124,2847,4.0
2613,4517,4.0
3791,5016,3.0
161,1869,3.0
1639,573,4.0
680,902,4.0
165,646,4.0
1617,5513,5.0
1214,4807,4.0
2791,1528,4.0
2492,1323,2.0
1394,747,5.0
3480,1877,3.0
1649,1177,4.0
780,2436,2.0
329,5791,4.0
3793,564,4.0
1252,4570,5.0
2881,4467,4.0
2394,2787,3.0
3347,4351,4.0
440,1482,4.0
2828,1080,2.0
1250,1588,4.0
1093,5431,4.0
111,1515,5.0
39,4104,3.0
3176,5973,4.0
3704,3711,3.0
575,4424,2.0
1259,1091,4.0
73,997,4.0
3526,2595,4.0
2791,5773,5.0
2167,5511,4.0
1009,1648,3.0
1354,4175,3.0
3617,1689,3.0
3412,5206,4.0
1197,1992,5.0
608,5256,4.0
2395,5277,4.0
262,5173,4.0
639,4586,3.0
420,313,2.0
2717,5608,2.0
480,345,4.0
2000,6038,4.0
1544,3271,2.0
832,4049,3.0
2968,4751,5.0
900,1142,5.0
1037,4507,3.0
2572,3908,4.0
678,742,4.0
2153,5314,2.0
804,1181,4.0
162,3084,5.0
3210,5799,3.0
2968,2031,4.0
2707,262,5.0
2094,4578,2.0
2176,4537,4.0
951,3099,5.0
1614,3648,3.0
21,768,4.0
1210,5271,4.0
1265,575,4.0
47,5087,4.0
1,4803,4.0
920,102,4.0
3260,5659,3.0
1266,2979,4.0
1356,6020,4.0
1918,5494,3.0
2011,124,3.0
1196,427,5.0
1289,3773,3.0
3439,4144,3.0
608,269,5.0
2065,2417,3.0
1661,5236,4.0
1974,929,3.0
426,2915,3.0
2852,5582,4.0
164,3964,4.0
2469,5336,2.0
1090,2850,5.0
2406,1318,4.0
2467,2305,4.0
3114,1099,4.0
455,1854,2.0
3555,4947,3.0
2746,5534,3.0
800,3252,4.0
1233,580,5.0
1327,5862,3.0
2709,2473,3.0
648,736,4.0
34,4816,4.0
3163,1030,3.0
1750,3491,3.0
3635,1555,3.0
1566,1544,4.0
1485,738,4.0
1515,1486,2.0
261,5285,4.0
3861,499,3.0
508,738,4.0
1292,2058,4.0
1729,4181,4.0
2135,4310,3.0
2889,5865,4.0
3090,3274,4.0
34,420,4.0
1240,2237,4.0
1089,609,4.0
2329,6005,4.0
1104,2992,4.0
1193,702,4.0
1617,1485,5.0
334,5852,4.0
2949,4494,4.0
3524,3700,3.0
1321,3996,3.0
3780,614,3.0
3793,4200,5.0
913,1707,4.0
533,1959,2.0
1794,2120,4.0
1203,5800,5.0
946,1006,3.0
1089,4276,4.0
2688,1608,3.0
741,5074,4.0
999,537,3.0
3525,2307,4.0
3421,2491,4.0
1197,5225,5.0
904,1682,5.0
1483,1102,4.0
3616,266,2.0
2188,938,4.0
901,4462,4.0
1376,3977,4.0
1220,5421,5.0
3578,5851,4.0
150,1629,4.0
218,5799,3.0
47,2030,4.0
2779,70,3.0
2716,2514,4.0
2239,25,3.0
1278,5938,4.0
3243,3275,4.0
1270,11,3.0
1358,2539,5.0
3256,1874,4.0
1674,2890,3.0
836,4110,3.0
911,4475,4.0
1175,4733,4.0
3451,1118,3.0
3450,3211,4.0
350,2068,3.0
3255,1617,4.0
1276,2906,5.0
3830,3686,2.0
1297,1797,3.0
36,5868,4.0
1688,1384,4.0
3298,4791,4.0
2618,4330,5.0
1393,2380,4.0
269,319,3.0
2344,3491,3.0
1278,3458,4.0
3552,567,3.0
801,1393,4.0
3360,662,4.0
1104,2778,5.0
1895,1570,4.0
2137,4052,4.0
3408,2655,4.0
1678,2302,4.0
1097,1629,3.0
2571,539,4.0
3365,200,4.0
593,125,4.0
1198,4492,5.0
2141,1384,4.0
3072,2091,4.0
2772,2401,4.0
2891,5731,3.0
2571,2507,5.0
1262,5735,4.0
2551,4365,4.0
1956,6002,4.0
1370,1555,3.0
2762,5777,5.0
2287,5007,3.0
1240,4720,4.0
588,831,3.0
2134,4046,4.0
1225,2072,4.0
1288,1354,4.0
3357,605,4.0
414,5704,4.0
1573,946,4.0
1094,1189,4.0
2353,5435,4.0
3552,5414,4.0
1980,3116,2.0
1371,1524,3.0
1527,2943,4.0
708,5404,4.0
3299,4489,3.0
2407,2027,4.0
2857,5250,4.0
2028,5073,4.0
353,812,4.0
2396,4188,5.0
344,5206,3.0
2263,1527,4.0
1957,5122,5.0
2683,4707,3.0
293,5995,4.0
3671,1520,5.0
3479,1616,3.0
1226,5207,4.0
2560,3431,3.0
527,5620,4.0
1136,929,5.0
1396,5587,4.0
1172,3599,4.0
3082,939,3.0
2611,1347,4.0
1967,3363,4.0
3082,2165,4.0
1485,5587,4.0
1961,5795,5.0
1562,5401,3.0
3176,4517,4.0
2395,29,4.0
1947,2056,5.0
913,5328,4.0
1971,991,2.0
527,4490,5.0
527,4742,4.0
1207,2117,4.0
1732,5636,4.0
587,3324,4.0
1220,2784,4.0
1266,2279,4.0
1238,697,4.0
3638,1406,4.0
953,5756,5.0
2968,850,3.0
2718,5648,2.0
1193,2230,5.0
2081,3021,4.0
1129,4296,4.0
1690,1337,3.0
3633,3147,4.0
3468,2071,4.0
3556,856,5.0
3358,1872,4.0
1270,99,4.0
1210,6000,4.0
1265,1426,4.0
903,5663,5.0
1552,2500,4.0
1381,2162,2.0
2141,234,3.0
589,5958,4.0
3418,4448,4.0
1224,4569,5.0
1213,2664,5.0
3156,278,4.0
3176,423,3.0
1246,5362,4.0
1663,6020,4.0
502,400,2.0
1296,5136,3.0
2944,801,4.0
1608,5435,4.0
1018,181,4.0
2772,3374,2.0
1093,5772,4.0
2973,2639,3.0
2001,5861,4.0
1091,4536,2.0
2100,3171,4.0
2792,2982,3.0
2013,989,3.0
3572,3298,3.0
1317,5485,2.0
2424,3362,4.0
1676,5175,4.0
1219,3032,4.0
1711,1132,4.0
2038,2709,4.0
3174,4586,4.0
3725,4586,3.0
22,3897,3.0
2719,3698,3.0
2671,3493,3.0
1028,5336,3.0
2396,3429,4.0
3287,2575,3.0
356,1398,4.0
100,4509,3.0
2687,500,3.0
3552,128,4.0
595,2417,3.0
1960,1341,4.0
1198,5149,4.0
2672,4617,2.0
2406,4684,4.0
2100,4069,3.0
832,1798,3.0
3794,5082,4.0
2346,3999,3.0
3545,2300,3.0
1129,1779,4.0
1917,5515,3.0
3174,2686,2.0
185,2381,3.0
1972,674,3.0
509,1440,4.0
2410,2603,3.0
2951,1908,4.0
140,3708,3.0
2085,3261,4.0
2300,2745,4.0
2672,5949,3.0
1783,4591,2.0
1036,3462,5.0
1810,5191,4.0
1269,2029,4.0
3598,162,4.0
619,2080,2.0
2366,2994,4.0
968,3191,5.0
1259,1588,4.0
296,1303,4.0
1213,3312,5.0
991,5439,3.0
1951,1716,5.0
1396,3881,3.0
709,1281,3.0
1831,2304,2.0
1959,1748,4.0
1196,1964,4.0
1199,1698,4.0
1377,460,3.0
21,857,3.0
2858,4583,5.0
326,1930,5.0
1584,5134,4.0
2706,4173,5.0
3744,3787,4.0
1248,4170,5.0
2985,1814,4.0
1247,5617,5.0
835,5401,4.0
2571,3068,4.0
3684,2431,4.0
356,1930,4.0
2829,2786,3.0
585,915,4.0
2054,2867,4.0
349,3846,3.0
1393,3127,4.0
3363,2520,4.0
1947,111,5.0
1722,3723,4.0
1965,4550,3.0
3703,1520,4.0
265,15,4.0
3688,2821,3.0
367,3215,3.0
1101,1435,3.0
1101,5491,4.0
2804,1536,4.0
1674,1588,4.0
1476,266,4.0
2100,4960,4.0
858,1092,4.0
3033,3205,3.0
2243,3012,4.0
2701,1402,3.0
592,3736,4.0
1268,3836,4.0
2428,879,3.0
954,3045,5.0
1028,2709,4.0
1608,5363,4.0
2699,5501,3.0
4,1629,3.0
953,3594,4.0
1672,890,4.0
111,3336,3.0
110,5152,4.0
1590,5032,3.0
1193,467,5.0
1611,3281,4.0
1588,5391,4.0
3152,2711,4.0
317,801,3.0
3244,2903,4.0
485,4123,3.0
1260,4968,4.0
3175,4868,4.0
1175,5093,4.0
2003,310,3.0
236,4409,3.0
3098,168,3.0
673,4830,3.0
1653,3647,4.0
3901,5724,3.0
2088,5869,3.0
3705,1628,3.0
2118,3257,2.0
1124,1294,4.0
836,1356,3.0
2163,1698,4.0
3635,3491,4.0
1089,2226,5.0
2877,5541,4.0
589,70,4.0
3418,5600,3.0
1639,3534,4.0
2290,2712,5.0
288,2485,3.0
2987,3234,3.0
3535,668,3.0
594,2846,4.0
3649,2865,3.0
3911,771,4.0
231,5010,3.0
3033,383,4.0
1370,3741,3.0
1214,5250,4.0
3698,3470,4.0
448,1338,4.0
3477,1979,4.0
922,1515,5.0
1213,4996,5.0
1277,1640,3.0
3834,2134,3.0
232,3353,4.0
1307,3468,4.0
1356,5435,4.0
608,5666,4.0
2506,4194,3.0
1209,567,4.0
2701,2420,2.0
3173,2803,4.0
1233,3402,4.0
2699,4463,3.0
246,4566,3.0
173,939,3.0
1210,3023,4.0
1276,203,5.0
1387,2010,4.0
2028,4785,5.0
2028,2523,4.0
111,2538,4.0
1719,1638,5.0
1347,1031,3.0
2009,3363,4.0
2078,1540,4.0
3101,3355,4.0
2763,1560,4.0
1245,1276,4.0
367,1980,3.0
2690,3897,3.0
3007,5861,4.0
2430,3669,2.0
3653,5328,4.0
2028,4322,4.0
3016,1410,3.0
778,5749,4.0
919,4420,2.0
3101,1177,3.0
2657,4015,3.0
2571,2533,4.0
1214,3772,5.0
911,2256,5.0
608,2900,4.0
1810,993,4.0
3698,2388,3.0
348,2507,4.0
2918,4083,5.0
2700,181,4.0
1059,1221,4.0
1294,1434,4.0
2246,6013,2.0
2344,147,3.0
1270,3340,4.0
3077,4140,4.0
1476,2892,4.0
1416,119,3.0
922,3695,5.0
493,4308,4.0
1391,1531,3.0
3147,3840,5.0
2907,3792,3.0
2997,2534,5.0
95,4906,3.0
2572,3596,4.0
1409,3174,2.0
2640,5001,4.0
919,2785,5.0
1598,2883,3.0
329,3932,4.0
1028,4856,4.0
2846,705,4.0
2541,2709,3.0
1584,2929,4.0
1625,5533,3.0
482,5247,3.0
3745,1628,4.0
370,4661,2.0
2959,31,4.0
34,5936,4.0
2080,5554,4.0
2333,668,4.0
969,5874,5.0
1392,1121,4.0
3082,1347,4.0
2976,5742,3.0
380,1383,5.0
1544,1580,4.0
2736,4231,3.0
318,3172,5.0
540,4345,3.0
2252,5677,2.0
3087,5181,3.0
3555,2504,4.0
1408,3856,4.0
1293,4065,4.0
50,3078,5.0
3703,2366,4.0
3163,4233,4.0
1379,5813,4.0
1221,5199,4.0
3925,4606,4.0
367,658,3.0
3418,1231,4.0
2762,2761,4.0
198,4144,4.0
637,330,4.0
2941,5295,4.0
2641,559,4.0
930,5236,5.0
2411,1281,3.0
1259,4327,4.0
2628,2088,4.0
3494,329,3.0
2239,1117,5.0
1552,3834,4.0
1252,4312,4.0
3771,5724,4.0
2376,1957,5.0
3484,604,2.0
3730,931,4.0
508,4176,4.0
1639,2120,4.0
2028,2760,5.0
141,3081,4.0
2670,114,4.0
3338,1269,4.0
1735,4107,3.0
3243,1318,3.0
1285,5070,4.0
1280,3700,3.0
2353,4405,4.0
595,1550,4.0
3638,3081,3.0
837,5194,4.0
446,5587,3.0
1060,2640,3.0
3107,1086,3.0
2496,1318,4.0
3429,5919,5.0
1291,4728,4.0
2762,5338,5.0
902,4015,5.0
2028,692,5.0
678,1686,4.0
1307,2845,4.0
260,2317,4.0
1690,5041,3.0
2997,4183,4.0
1225,1709,5.0
196,2234,3.0
955,5662,5.0
1580,3893,4.0
3751,2894,4.0
223,3557,4.0
2124,2794,3.0
2858,5292,5.0
296,2609,4.0
2688,4362,3.0
3819,1936,3.0
1022,3890,5.0
2657,4666,2.0
3033,3925,4.0
1028,689,4.0
2115,2745,3.0
1485,4327,3.0
2402,731,3.0
1552,670,4.0
2628,661,3.0
1094,4052,4.0
2791,4365,5.0
2890,5094,5.0
2791,2498,4.0
2657,5039,4.0
1219,511,4.0
1197,4459,5.0
1962,2485,4.0
1754,4327,3.0
1517,3523,3.0
3128,3866,4.0
3713,4180,5.0
1073,5365,4.0
922,4599,4.0
1200,4176,4.0
3793,5456,4.0
2553,5292,4.0
708,1952,3.0
1267,865,4.0
539,738,3.0
1372,5257,4.0
3114,2727,3.0
3114,2761,4.0
1343,444,4.0
1956,666,4.0
1958,116,5.0
1894,278,3.0
2269,2949,2.0
11,3468,4.0
1779,3775,3.0
593,4616,4.0
3649,1716,4.0
356,1527,4.0
1049,1312,3.0
3270,4726,4.0
2166,4109,3.0
3448,2508,4.0
1270,2930,3.0
3681,848,4.0
3275,1824,5.0
593,2319,3.0
1544,213,2.0
198,4391,5.0
1080,5069,4.0
919,2049,4.0
573,3585,4.0
3082,2573,3.0
111,612,4.0
471,4107,3.0
367,4764,3.0
3360,5681,4.0
1276,708,5.0
678,2725,5.0
2918,2985,4.0
931,3736,4.0
1193,4699,5.0
2351,2246,4.0
1784,2485,4.0
2294,1158,2.0
2394,5090,4.0
2692,1980,3.0
1552,3131,4.0
2918,2148,4.0
1253,2948,4.0
1573,3133,3.0
3947,4676,3.0
21,5728,4.0
2572,2320,3.0
2399,3402,4.0
25,2395,3.0
1792,6027,3.0
2959,4476,5.0
2245,5319,3.0
144,2903,4.0
2,1279,2.0
144,2956,4.0
1022,3234,2.0
3703,4522,4.0
1474,4708,4.0
329,580,4.0
457,1674,5.0
1092,1064,3.0
1772,3458,3.0
1207,5846,5.0
2384,2138,4.0
2599,4108,3.0
504,1524,3.0
1271,5817,4.0
2015,2418,4.0
2115,5805,4.0
1721,2201,3.0
2539,3814,4.0
954,1315,5.0
1198,1616,5.0
2719,4970,2.0
3129,5310,4.0
126,5649,2.0
2302,5025,3.0
3654,3734,4.0
1918,1228,3.0
944,3772,4.0
2693,2709,4.0
3265,615,4.0
207,3710,3.0
2944,467,5.0
3340,310,3.0
2916,1617,4.0
2469,2190,3.0
3081,1520,4.0
1340,5869,4.0
2539,525,3.0
2046,5491,4.0
876,400,2.0
3752,4482,4.0
3141,5087,3.0
2651,5662,3.0
919,2520,5.0
1824,1239,3.0
2841,6040,4.0
3105,5074,4.0
1148,763,4.0
2090,1435,4.0
2946,2449,3.0
260,1797,4.0
2819,4619,3.0
3525,5632,4.0
965,823,5.0
2087,3231,5.0
3952,2859,3.0
2080,669,3.0
2054,4038,3.0
2728,3717,4.0
587,1153,3.0
3755,5643,3.0
3883,860,3.0
2194,5313,4.0
3536,2565,4.0
1208,619,5.0
3448,5070,4.0
2023,5192,3.0
3100,2162,3.0
3882,4607,4.0
3554,5702,4.0
172,5140,3.0
3341,3311,4.0
2912,2896,4.0
487,1698,3.0
3471,4015,4.0
1401,4079,4.0
1701,5823,5.0
1920,3187,2.0
3267,2845,3.0
1130,697,3.0
1097,5065,4.0
1641,70,4.0
619,1894,3.0
3477,315,2.0
3654,3291,4.0
2259,1288,3.0
1573,3783,4.0
2851,3556,3.0
3831,5919,4.0
2706,2489,3.0
2359,895,5.0
1968,4791,4.0
593,5102,4.0
2858,3096,5.0
3489,6000,3.0
3241,2385,4.0
2027,5514,3.0
1649,1284,4.0
1866,3605,4.0
1464,1381,4.0
364,4109,3.0
1127,4770,4.0
2139,4972,4.0
2916,2958,3.0
1135,4049,3.0
2997,1990,3.0
2081,4670,4.0
122,5104,3.0
2193,2271,3.0
1,5129,5.0
1240,21,5.0
1219,2762,4.0
903,700,5.0
3107,3572,3.0
2926,2355,3.0
2937,2891,3.0
1261,2133,4.0
1408,3663,4.0
2115,1140,4.0
1358,142,5.0
541,1545,5.0
1500,3942,5.0
236,3322,3.0
1682,1315,4.0
3361,2535,3.0
10,4919,4.0
1024,2517,3.0
1302,5534,4.0
750,1086,4.0
292,5254,4.0
1967,4486,4.0
1089,5886,5.0
1079,866,4.0
3005,280,3.0
1518,3014,3.0
2485,2164,3.0
50,2051,4.0
2746,655,3.0
3081,912,4.0
1185,1901,4.0
3623,1286,3.0
1296,3423,4.0
2052,1574,4.0
3952,116,5.0
1927,977,4.0
3272,666,4.0
3526,1956,4.0
6,4250,4.0
1210,4077,4.0
1175,2717,5.0
610,866,3.0
1265,2722,3.0
2463,4123,4.0
2003,4310,3.0
940,3417,3.0
1022,1521,4.0
950,2726,4.0
1488,5681,3.0
3708,2609,2.0
2736,3974,3.0
594,831,3.0
2302,1745,4.0
2403,1160,4.0
3052,1736,4.0
1610,3651,4.0
3591,4286,3.0
293,316,4.0
3185,1078,4.0
3093,5356,4.0
1721,401,5.0
1060,2422,3.0
2023,5990,3.0
5,1372,3.0
3129,1990,4.0
36,75,3.0
1234,4667,5.0
3430,3651,4.0
2387,2185,3.0
2867,2956,4.0
1732,2098,5.0
1562,274,2.0
3100,2350,3.0
3360,2770,4.0
2402,4862,4.0
125,3209,4.0
349,5638,4.0
1231,4440,4.0
3225,3025,3.0
587,1312,3.0
3201,496,5.0
3365,1362,2.0
1020,1138,3.0
2359,3815,4.0
3104,2030,4.0
1278,5657,4.0
3198,899,4.0
2770,726,3.0
3481,4658,4.0
2683,5501,3.0
2572,2194,4.0
2706,3851,3.0
2795,746,5.0
1894,2325,3.0
2314,4225,4.0
3040,1812,3.0
2716,517,4.0
1952,3847,4.0
1676,5560,3.0
1228,5218,4.0
2016,940,3.0
3638,1926,3.0
1291,3694,3.0
3255,548,4.0
235,2630,3.0
1200,3184,5.0
1267,1024,4.0
924,711,4.0
2404,2890,2.0
1475,3262,3.0
562,1372,3.0
1235,10,5.0
3362,1171,5.0
2986,2520,3.0
1197,2074,4.0
2700,5817,3.0
3040,915,4.0
2822,221,3.0
3089,5356,4.0
69,5753,4.0
2070,5016,4.0
194,3543,3.0
457,1773,4.0
610,5623,3.0
1179,5087,4.0
919,5957,4.0
1293,3200,4.0
3578,3632,4.0
1922,1831,3.0
234,1629,3.0
3916,1952,4.0
3706,3612,3.0
1240,4277,5.0
903,204,4.0
3263,3815,4.0
3635,4254,4.0
374,3947,3.0
1562,1923,3.0
2763,3487,4.0
1641,4849,4.0
3508,5438,4.0
2352,1015,4.0
2948,3147,4.0
1233,4634,4.0
2201,2101,4.0
3100,212,3.0
3173,2185,3.0
1218,2702,4.0
3147,4071,4.0
2571,2504,4.0
1676,1898,4.0
951,3202,4.0
1094,2218,3.0
913,5298,5.0
497,579,4.0
1959,4954,5.0
3697,221,3.0
1211,1403,4.0
2916,1749,5.0
3326,5342,3.0
3005,5909,3.0
589,5591,4.0
2021,1923,4.0
3477,2061,3.0
32,2085,4.0
3263,5969,3.0
1921,717,5.0
520,4594,3.0
2353,426,3.0
45,5088,4.0
2840,4250,4.0
3534,5662,4.0
2513,1520,3.0
1970,1179,3.0
3471,4424,3.0
3593,1300,2.0
2003,4052,3.0
3101,3524,4.0
3477,5300,3.0
222,3468,4.0
2871,1279,5.0
480,753,3.0
590,4188,4.0
1031,2785,4.0
235,5294,3.0
1291,3364,4.0
1834,4668,4.0
3256,971,3.0
12,2871,3.0
1513,2030,3.0
2706,3126,4.0
3032,5236,4.0
236,3473,4.0
2123,4039,2.0
851,3559,3.0
1197,5886,4.0
2393,5140,3.0
3494,866,4.0
2872,4209,4.0
34,3852,4.0
2346,4915,4.0
3563,2385,2.0
3802,1587,2.0
3508,278,4.0
589,4425,4.0
608,4720,5.0
1726,3201,3.0
2028,2308,4.0
3325,1810,3.0
2006,5034,3.0
1333,4522,4.0
1124,1956,4.0
2013,4090,3.0
1396,1036,4.0
1240,2690,4.0
1408,2369,4.0
1261,21,5.0
231,5095,2.0
50,3147,4.0
300,4260,5.0
2942,4293,4.0
1021,3703,3.0
272,5534,4.0
473,5014,2.0
2629,3493,3.0
2664,3992,4.0
1962,663,4.0
1663,3574,3.0
41,2109,3.0
1639,3213,4.0
2124,2529,3.0
1265,1257,4.0
2841,5894,4.0
441,1327,4.0
1917,1033,4.0
3408,914,4.0
1876,4109,2.0
1608,2679,3.0
3626,4066,2.0
2866,1524,3.0
2748,5681,2.0
2371,24,3.0
1219,5439,4.0
2712,11,3.0
316,3700,3.0
3083,2607,4.0
2808,2915,3.0
661,296,3.0
1197,5837,4.0
3125,4109,4.0
605,986,3.0
1099,105,4.0
457,4133,4.0
1562,2605,3.0
3408,5803,3.0
349,2417,3.0
2881,5477,3.0
1333,2224,3.0
2188,3084,3.0
2761,67,3.0
345,5443,4.0
1077,4685,4.0
922,156,5.0
2041,1520,2.0
1883,2913,4.0
1610,660,5.0
321,3585,4.0
2940,921,5.0
924,3542,4.0
3114,1447,4.0
2282,319,4.0
2916,4555,4.0
1320,2213,3.0
2080,2288,4.0
1272,5206,3.0
3685,2648,4.0
345,2408,4.0
1954,1908,4.0
1036,4702,5.0
432,5036,3.0
1049,3363,3.0
2643,1024,2.0
468,5294,3.0
519,4486,2.0
2118,2739,4.0
1882,3562,3.0
2001,3989,3.0
1235,4692,4.0
3072,4069,4.0
2470,3540,4.0
3006,4162,5.0
223,3569,4.0
1409,567,3.0
2291,2803,3.0
1080,2332,5.0
3258,1783,3.0
2520,2927,3.0
1097,5869,4.0
3334,2786,4.0
1196,681,5.0
1,2743,5.0
1036,4908,5.0
2064,406,4.0
3578,2641,4.0
2947,221,3.0
2428,3972,3.0
3308,5495,3.0
2723,1705,3.0
3911,3953,3.0
2986,1784,2.0
2266,1842,4.0
922,1952,4.0
2683,2375,3.0
3328,3896,4.0
1265,4974,4.0
2353,3205,3.0
435,4053,2.0
2324,1281,5.0
1616,1421,4.0
2333,1612,4.0
1127,2628,4.0
2640,5263,4.0
1951,3802,5.0
3276,1835,3.0
357,3678,4.0
1831,5373,3.0
1342,4180,3.0
3071,801,4.0
3821,5651,2.0
1086,3959,4.0
3007,4797,4.0
2912,1927,4.0
2916,5624,4.0
2583,1736,3.0
3551,4964,3.0
2571,1069,4.0
2354,500,2.0
3152,3921,4.0
175,2519,3.0
1754,2850,3.0
1587,826,4.0
1036,2526,4.0
196,1148,3.0
1210,4470,4.0
2699,1588,3.0
3019,4807,4.0
3032,895,4.0
260,2707,4.0
3189,1712,4.0
628,986,4.0
2858,3192,4.0
1254,5472,5.0
2406,1006,4.0
1693,1019,4.0
329,1775,3.0
249,5438,4.0
2947,3365,4.0
3111,209,4.0
2355,1069,3.0
1250,1347,5.0
2858,5146,4.0
1212,1423,5.0
2488,1892,4.0
1244,3125,4.0
356,399,4.0
2139,4486,5.0
2329,395,5.0
3783,4915,4.0
3148,5335,3.0
3513,710,4.0
1834,5681,4.0
1196,5989,5.0
1625,5743,5.0
3536,4236,4.0
2716,4760,4.0
260,3943,5.0
1407,255,3.0
1704,2565,5.0
1167,1644,3.0
2770,3519,3.0
2065,3497,4.0
3101,3932,4.0
3206,5504,3.0
163,3048,4.0
3681,567,3.0
1210,4607,4.0
1810,1952,3.0
2081,793,4.0
2193,1426,4.0
639,2467,3.0
3527,3079,4.0
610,2861,3.0
223,1436,4.0
2851,2784,3.0
1485,4735,3.0
1089,1500,3.0
3004,1194,3.0
1291,2418,5.0
1961,3352,5.0
1136,5218,4.0
1171,2419,3.0
1387,4507,4.0
2124,4626,3.0
3108,697,4.0
2455,2557,4.0
433,2194,5.0
2414,234,3.0
2861,3017,3.0
1416,4156,4.0
3948,1522,5.0
3095,3603,5.0
208,5415,4.0
1283,5396,3.0
2502,714,4.0
6,430,3.0
2144,4180,4.0
1754,2146,4.0
3770,258,4.0
1372,2703,2.0
3929,5746,5.0
2395,2592,2.0
1214,5627,4.0
3160,3368,3.0
292,4033,3.0
3841,4201,2.0
2349,2740,4.0
1721,5781,4.0
1256,495,5.0
435,5032,3.0
266,319,3.0
1968,2417,3.0
1304,2404,4.0
1954,631,4.0
1374,2162,4.0
858,1081,4.0
1097,1061,4.0
2109,4173,5.0
2161,3845,3.0
1231,1426,4.0
3114,561,4.0
741,5491,4.0
596,3742,4.0
2329,1737,5.0
39,1792,4.0
1625,2207,5.0
1923,1606,3.0
2000,5415,4.0
2136,3908,3.0
3496,2987,3.0
2747,2147,3.0
592,5356,3.0
1258,4812,4.0
3030,1564,4.0
